,State,premature_deathYears_of_Potential_Life_Lost_Rate,adult_smoking_% Smokers,excessive_drinking_% Excessive Drinking,food_environment_index_Food Environment Index,uninsured_% Uninsured,unemployed_% Unemployed,nr of FFchains,poor_physical_health_days_Average Number of Physically Unhealthy Days,poor_mental_health_days_Average Number of Mentally Unhealthy Days,per_gop,is_obese
2473,Tennessee,14216.0,30,15,6.8,13.0,4,0.0,5.9,6.0,0.7807162534435261,True
2474,Tennessee,7894.0,28,16,7.2,18.0,5,0.0,5.7,5.8,0.8205974296630775,True
2475,Tennessee,8763.0,22,17,7.6,11.0,3,4.0,4.7,5.3,0.7111501448753171,True
2476,Tennessee,8450.0,25,16,7.1,14.0,3,3.0,5.0,5.4,0.7675569606453723,True
2477,Tennessee,13968.0,29,15,6.6,13.0,4,0.0,5.7,6.1,0.8257550391749816,False
2478,Tennessee,12151.0,27,16,8.1,13.0,3,0.0,5.3,5.8,0.7915205124294646,True
2479,Tennessee,10153.0,26,15,7.3,12.0,4,0.0,5.3,5.7,0.7732045359092818,True
2480,Tennessee,10498.0,28,16,5.7,13.0,4,0.0,5.6,5.8,0.7996080352768251,True
2481,Tennessee,10039.0,24,18,8.7,12.0,2,4.0,4.7,5.3,0.7126357354392893,False
2482,Tennessee,7772.0,25,17,7.6,13.0,3,1.0,5.1,5.7,0.7848101265822784,True
2483,Tennessee,11198.0,28,15,6.6,12.0,4,1.0,5.6,5.9,0.8191579760525299,False
2484,Tennessee,11865.0,31,15,7.3,13.0,6,0.0,6.1,6.2,0.7795208214489446,False
2485,Tennessee,14569.0,31,15,6.2,12.0,4,3.0,6.0,6.2,0.8184938421158894,True
2486,Tennessee,10130.0,25,16,7.6,12.0,3,3.0,5.0,5.5,0.7364714603409933,False
2487,Tennessee,10939.0,27,16,7.9,14.0,3,0.0,5.6,5.8,0.764311416421328,True
2488,Tennessee,10319.0,27,17,7.3,13.0,4,5.0,5.0,5.5,0.779701973419251,True
2489,Tennessee,8539.0,20,17,7.7,14.0,2,24.0,4.4,5.0,0.3236409199826905,False
2490,Tennessee,9519.0,28,16,7.6,12.0,5,0.0,5.5,5.8,0.8069070788017554,True
2491,Tennessee,11806.0,26,16,8.0,15.0,4,0.0,5.3,5.6,0.7837425114530717,True
2492,Tennessee,10257.0,25,16,8.0,13.0,3,1.0,5.0,5.5,0.7253628253093779,False
2493,Tennessee,11637.0,27,17,6.5,11.0,4,2.0,5.3,5.6,0.7804231049804363,True
2494,Tennessee,8600.0,23,16,8.2,10.0,3,2.0,4.8,5.1,0.6826487991646363,True
2495,Tennessee,10488.0,30,15,7.5,13.0,4,0.0,5.8,6.0,0.8524458700882117,False
2496,Tennessee,9161.0,25,17,7.6,12.0,3,2.0,4.8,5.2,0.7310788208237508,True
2497,Tennessee,10452.0,26,15,7.3,11.0,4,0.0,5.0,5.3,0.7279605999552272,True
2498,Tennessee,9964.0,25,16,7.8,12.0,3,1.0,5.1,5.4,0.7410437021888965,True
2499,Tennessee,11251.0,28,16,7.9,14.0,4,0.0,5.5,5.8,0.8451746595618709,False
2500,Tennessee,10919.0,27,14,7.5,13.0,4,2.0,5.4,5.9,0.7925018691921529,True
2501,Tennessee,12959.0,31,15,7.3,15.0,4,0.0,6.0,6.3,0.8201537147736977,True
2502,Tennessee,10029.0,27,14,6.3,14.0,3,1.0,5.4,5.7,0.763712394949454,True
2503,Tennessee,8534.0,20,17,7.2,12.0,3,18.0,4.7,5.3,0.5382875643580558,False
2504,Tennessee,16509.0,31,16,7.1,12.0,5,0.0,5.9,6.2,0.8644314868804664,False
2505,Tennessee,9794.0,30,14,5.9,12.0,5,0.0,5.9,5.8,0.5723939183146179,True
2506,Tennessee,12747.0,29,16,7.2,13.0,4,1.0,5.4,5.7,0.828479805858901,True
2507,Tennessee,10236.0,28,15,7.1,12.0,4,1.0,5.4,5.7,0.8219867869803416,False
2508,Tennessee,12640.0,27,13,6.8,11.0,4,0.0,5.5,5.6,0.4493883586503562,True
2509,Tennessee,10001.0,28,16,7.4,12.0,4,0.0,5.4,5.7,0.8150582362728785,True
2510,Tennessee,11083.0,27,16,7.1,12.0,4,3.0,5.4,5.7,0.7469262976008507,True
2511,Tennessee,10635.0,27,17,7.6,14.0,3,1.0,5.3,5.8,0.7706468673718471,True
2512,Tennessee,10445.0,29,16,7.7,13.0,4,0.0,5.5,5.9,0.7373846988605535,False
2513,Tennessee,11218.0,27,17,7.6,13.0,3,0.0,5.2,5.6,0.7430791646430306,True
2514,Tennessee,9950.0,29,15,7.6,14.0,4,0.0,5.6,5.9,0.7736238962990795,True
2515,Tennessee,9590.0,25,17,8.0,12.0,3,3.0,5.3,5.6,0.7897611788617886,True
2516,Tennessee,12065.0,30,16,7.2,13.0,3,0.0,5.7,6.0,0.8291244712216382,False
2517,Tennessee,9209.0,19,19,7.5,10.0,2,22.0,4.3,5.2,0.56466384954388,False
2518,Tennessee,11872.0,31,15,6.9,12.0,5,0.0,6.0,5.8,0.7335299901671584,True
2519,Tennessee,10958.0,30,14,6.6,13.0,5,1.0,6.2,5.9,0.6329057445621863,True
2520,Tennessee,10336.0,28,16,7.7,12.0,4,0.0,5.5,5.8,0.8192114542151939,True
2521,Tennessee,12428.0,28,16,7.7,13.0,4,0.0,5.4,5.9,0.7976466393296487,True
2522,Tennessee,10476.0,27,17,7.6,12.0,3,0.0,5.1,5.6,0.7868400820092261,True
2523,Tennessee,8964.0,22,18,7.7,13.0,3,2.0,4.7,5.2,0.7398711963744165,False
2524,Tennessee,11206.0,26,15,7.4,13.0,3,2.0,5.2,5.6,0.7966205568201716,True
2525,Tennessee,10991.0,29,16,7.2,13.0,5,3.0,5.8,6.1,0.8064745011086475,False
2526,Tennessee,10569.0,29,15,7.9,14.0,3,2.0,5.8,6.0,0.8533783071571625,True
2527,Tennessee,10019.0,23,14,7.0,11.0,3,4.0,4.9,5.3,0.5574621653084982,True
2528,Tennessee,10736.0,27,17,7.5,12.0,4,2.0,5.4,5.7,0.7476614363307181,True
2529,Tennessee,9096.0,25,16,7.6,11.0,3,1.0,5.1,5.4,0.7422368597929829,True
2530,Tennessee,8652.0,22,16,7.9,10.0,3,3.0,4.6,5.2,0.674368261997128,False
2531,Tennessee,12377.0,27,17,8.0,12.0,4,0.0,5.3,5.6,0.8074837310195228,False
2532,Tennessee,10328.0,28,15,7.8,14.0,3,2.0,5.7,5.9,0.8069913929893735,True
2533,Tennessee,8999.0,22,16,7.3,9.0,3,5.0,4.7,5.0,0.5496104640558639,True
2534,Tennessee,7677.0,25,17,7.6,9.0,2,0.0,4.8,5.4,0.8160497315625883,False
2535,Tennessee,11484.0,31,16,6.9,13.0,4,0.0,5.9,6.0,0.8422459893048129,True
2536,Tennessee,9150.0,28,15,7.0,12.0,4,0.0,5.7,6.1,0.7980178980844612,True
2537,Tennessee,9462.0,29,16,8.2,12.0,3,0.0,5.6,5.7,0.7888811397828036,True
2538,Tennessee,11540.0,31,15,6.2,14.0,5,1.0,6.1,6.2,0.80950991831972,False
2539,Tennessee,10439.0,29,16,8.0,14.0,4,0.0,5.5,5.9,0.8123507335380417,False
2540,Tennessee,11777.0,27,16,8.1,14.0,4,0.0,5.5,5.7,0.8124401913875599,True
2541,Tennessee,8127.0,25,16,7.4,12.0,3,3.0,5.0,5.3,0.7072604411633376,False
2542,Tennessee,10539.0,28,15,7.1,13.0,5,1.0,5.6,5.8,0.8102955195424214,True
2543,Tennessee,10567.0,24,17,7.3,11.0,4,3.0,4.9,5.3,0.741984025928927,True
2544,Tennessee,8769.0,24,17,8.6,12.0,2,2.0,4.6,5.2,0.7277041255153187,True
2545,Tennessee,7311.0,20,17,8.2,10.0,2,15.0,4.4,5.3,0.5663131263987545,True
2546,Tennessee,13573.0,30,15,7.2,13.0,4,1.0,6.0,6.2,0.8842244807777286,True
2547,Tennessee,9374.0,26,16,7.9,12.0,4,1.0,5.2,5.7,0.8073634859349145,True
2548,Tennessee,10001.0,25,16,7.7,17.0,3,4.0,5.2,5.6,0.775996324796141,True
2549,Tennessee,10577.0,21,15,6.9,14.0,4,36.0,4.7,5.1,0.3397809215950583,True
2550,Tennessee,9363.0,27,17,8.3,12.0,3,2.0,5.2,5.7,0.7884211689316097,False
2551,Tennessee,9837.0,26,17,7.8,13.0,4,1.0,5.0,5.5,0.7862134688691232,False
2552,Tennessee,9723.0,25,15,6.9,12.0,3,4.0,5.1,5.7,0.751240636389311,True
2553,Tennessee,7296.0,21,18,8.2,10.0,2,2.0,4.4,5.0,0.685026449314477,False
2554,Tennessee,9191.0,25,16,7.7,11.0,3,2.0,4.9,5.4,0.7349494653581368,True
2556,Tennessee,12424.0,27,16,7.0,12.0,5,0.0,5.5,5.7,0.7943902732635127,False
2557,Tennessee,11370.0,30,15,7.7,13.0,4,0.0,5.9,6.1,0.8374984611596701,True
2558,Tennessee,10486.0,30,16,7.6,14.0,4,0.0,5.9,6.1,0.8017802122560767,True
2559,Tennessee,10082.0,28,15,7.3,16.0,4,2.0,5.7,6.0,0.7402086326441377,True
2560,Tennessee,9691.0,22,16,7.5,11.0,3,6.0,4.7,5.2,0.671793764430344,True
2561,Tennessee,10274.0,29,16,7.0,13.0,4,1.0,5.5,5.6,0.8689458689458689,True
2562,Tennessee,9101.0,26,16,7.3,13.0,4,1.0,5.3,5.6,0.7568984346559884,True
2563,Tennessee,9779.0,28,16,7.6,13.0,3,0.0,5.7,5.8,0.8075662042875158,True
2564,Tennessee,4273.0,14,18,9.4,6.0,2,8.0,3.3,4.0,0.6220075387005812,False
2565,Tennessee,7276.0,20,18,8.7,9.0,2,2.0,4.1,4.9,0.6766581461052065,True
2567,Texas,11034.0,22,20,6.4,20.0,2,2.0,4.5,4.6,0.7858740313101368,True
2568,Texas,7522.0,17,20,7.8,21.0,2,0.0,4.2,4.3,0.8430837455227699,False
2569,Texas,8689.0,20,17,6.3,21.0,4,2.0,5.1,5.1,0.7252848961647481,True
2570,Texas,10135.0,20,19,5.4,24.0,4,2.0,4.6,4.7,0.7517493897477624,True
2571,Texas,6352.0,18,22,7.7,16.0,2,0.0,3.9,4.4,0.896580483736447,False
2573,Texas,7777.0,17,18,7.6,20.0,3,1.0,4.3,4.3,0.6644773153769732,True
2574,Texas,7587.0,17,21,7.9,20.0,3,1.0,3.9,4.3,0.7865191699876323,False
2575,Texas,8325.0,18,18,7.9,29.0,3,0.0,4.5,4.4,0.7709677419354839,False
2576,Texas,8024.0,18,20,6.6,22.0,3,0.0,4.0,4.3,0.7909555642941408,False
2577,Texas,7492.0,18,21,7.4,22.0,3,2.0,4.2,4.4,0.5595527069412246,True
2578,Texas,11673.0,19,20,7.3,17.0,2,0.0,4.1,4.5,0.8777908343125734,False
2579,Texas,9019.0,20,18,6.4,18.0,4,0.0,4.8,4.4,0.6375796178343949,True
2580,Texas,7426.0,18,17,6.5,15.0,3,8.0,4.1,4.2,0.5330166830225711,True
2581,Texas,6970.0,15,17,7.1,18.0,3,28.0,4.1,4.2,0.4013488488228134,False
2582,Texas,6357.0,17,21,8.1,22.0,2,0.0,3.8,4.2,0.7314877032656901,False
2584,Texas,8840.0,20,20,7.4,23.0,3,0.0,4.4,4.7,0.8184308568923954,False
2585,Texas,9573.0,20,18,6.6,15.0,4,3.0,4.5,4.7,0.7087112203026581,True
2586,Texas,6092.0,15,19,7.8,16.0,4,5.0,3.5,4.1,0.5834989418262531,False
2587,Texas,4907.0,16,18,6.7,17.0,2,2.0,3.8,4.3,0.5587754670177872,False
2588,Texas,8119.0,15,19,6.7,20.0,2,1.0,3.9,4.1,0.5103691414350892,False
2590,Texas,11468.0,19,15,5.6,18.0,5,1.0,5.2,4.6,0.4017713365539452,True
2591,Texas,9018.0,19,20,6.7,18.0,3,1.0,4.3,4.6,0.8577869622393387,True
2592,Texas,7508.0,20,19,7.7,20.0,3,1.0,4.4,4.6,0.7832500871181322,True
2593,Texas,7137.0,18,20,6.9,23.0,2,1.0,4.0,4.4,0.7592749929198528,True
2594,Texas,8256.0,19,19,7.2,22.0,3,0.0,4.5,4.4,0.5363654578240834,True
2595,Texas,7920.0,18,19,6.8,19.0,3,1.0,4.3,4.3,0.7180498981670062,False
2596,Texas,7794.0,20,21,6.8,19.0,3,0.0,4.4,4.8,0.879976580796253,True
2597,Texas,6224.0,18,16,6.0,30.0,5,22.0,5.1,4.7,0.4294497871669557,False
2598,Texas,9121.0,20,18,6.8,21.0,4,0.0,4.6,4.7,0.716600790513834,False
2599,Texas,7193.0,16,22,8.1,15.0,2,0.0,3.6,4.2,0.8901345291479821,False
2600,Texas,10331.0,22,19,6.8,17.0,4,3.0,4.6,4.9,0.7922021971709629,True
2601,Texas,8063.0,18,18,7.9,29.0,2,0.0,4.5,4.4,0.7690830532885262,False
2602,Texas,7206.0,18,20,7.6,15.0,4,1.0,4.1,4.4,0.8014502124515056,True
2603,Texas,9686.0,21,18,6.9,22.0,3,2.0,4.7,5.0,0.7740926799261841,True
2604,Texas,9343.0,21,19,6.2,21.0,2,2.0,4.6,4.5,0.8525669153137341,False
2605,Texas,8782.0,19,22,6.3,19.0,3,0.0,4.1,4.5,0.8829472217383731,True
2606,Texas,11728.0,21,16,6.9,27.0,3,0.0,5.2,4.8,0.809,False
2608,Texas,11695.0,21,19,6.7,24.0,4,0.0,4.6,4.8,0.8828806983511154,False
2609,Texas,4089.0,12,19,8.4,13.0,3,16.0,3.1,3.4,0.5126164123067921,False
2611,Texas,8982.0,19,19,7.7,22.0,3,1.0,4.3,4.4,0.7490726817042607,False
2612,Texas,5922.0,15,22,7.9,15.0,3,6.0,3.5,4.1,0.7060306314214014,False
2613,Texas,9053.0,19,19,7.0,25.0,3,0.0,4.4,4.6,0.8506408149852119,False
2615,Texas,8329.0,19,20,7.7,20.0,2,1.0,4.1,4.5,0.8213608594902043,False
2616,Texas,7110.0,20,20,6.0,15.0,3,1.0,4.4,4.6,0.6572158365261813,False
2618,Texas,8619.0,16,19,8.9,20.0,4,0.0,4.0,4.2,0.8296739853626082,False
2619,Texas,11322.0,16,19,8.0,22.0,2,0.0,4.1,4.2,0.7750952986022872,False
2620,Texas,10256.0,20,17,7.3,20.0,3,0.0,4.9,4.7,0.7147977470558116,False
2622,Texas,8935.0,19,19,6.7,30.0,1,1.0,4.5,4.6,0.8632691112492231,False
2623,Texas,6802.0,16,18,7.2,24.0,3,61.0,4.1,4.4,0.3331850466235116,False
2624,Texas,9919.0,22,17,6.2,24.0,3,0.0,5.2,4.8,0.7788334652942729,False
2625,Texas,7763.0,17,17,7.5,26.0,2,0.0,4.6,4.4,0.7145336225596529,False
2626,Texas,10962.0,21,19,6.8,17.0,3,0.0,4.6,4.9,0.8341049382716049,False
2627,Texas,4268.0,13,21,8.2,13.0,3,10.0,3.4,3.9,0.5322946473858993,False
2628,Texas,8665.0,20,19,7.2,18.0,2,1.0,4.5,4.6,0.8089430894308943,False
2630,Texas,7931.0,19,15,5.6,21.0,2,0.0,5.3,4.7,0.3775231860338243,False
2632,Texas,12175.0,19,16,5.3,20.0,4,0.0,5.1,4.6,0.4834751632693449,False
2633,Texas,9751.0,22,19,6.3,21.0,3,0.0,4.7,5.0,0.8727689339122046,False
2634,Texas,9731.0,17,19,7.9,21.0,2,2.0,4.3,4.3,0.733429039276822,True
2636,Texas,6433.0,17,19,7.8,19.0,3,5.0,3.6,4.0,0.66341103950031,True
2637,Texas,6214.0,15,19,7.0,24.0,3,11.0,4.4,4.5,0.315592313305765,False
2638,Texas,6504.0,19,19,6.5,21.0,3,0.0,4.3,4.6,0.8119622619118257,True
2639,Texas,7536.0,22,17,6.4,21.0,3,1.0,5.0,5.0,0.681069623349095,False
2640,Texas,9074.0,21,20,6.7,20.0,2,0.0,4.4,4.7,0.8111836843508398,False
2641,Texas,7217.0,19,20,7.5,20.0,2,1.0,4.3,4.5,0.7859516266130901,False
2643,Texas,9023.0,19,17,7.7,23.0,4,0.0,4.8,4.6,0.7768513977439921,False
2645,Texas,4242.0,12,18,8.0,13.0,3,9.0,3.0,3.4,0.4411519548884799,False
2646,Texas,8294.0,18,22,7.8,18.0,3,0.0,3.9,4.4,0.83070473148333,False
2647,Texas,10141.0,21,19,6.7,21.0,4,2.0,4.6,4.9,0.8025485018941568,True
2648,Texas,8634.0,19,17,7.5,22.0,2,0.0,4.8,4.4,0.5347603712824398,False
2649,Texas,6043.0,21,18,8.2,32.0,2,0.0,4.8,4.8,0.8932443703085905,True
2650,Texas,7481.0,18,22,7.2,17.0,4,8.0,3.9,4.3,0.6056429769121631,True
2651,Texas,4771.0,20,19,7.8,23.0,2,0.0,4.8,4.5,0.8548094373865699,False
2652,Texas,6045.0,16,20,7.7,22.0,2,0.0,3.8,4.2,0.7897261138457655,False
2654,Texas,7961.0,18,19,7.0,16.0,3,0.0,4.2,4.4,0.7735707121364093,False
2655,Texas,7599.0,19,18,7.0,25.0,2,0.0,4.7,4.6,0.7358441218778606,True
2656,Texas,10124.0,21,19,7.1,23.0,3,0.0,4.7,4.8,0.8789514263685428,True
2657,Texas,8948.0,19,19,7.0,21.0,3,1.0,4.2,4.6,0.7429970221571696,True
2658,Texas,9445.0,20,17,6.5,21.0,3,3.0,4.6,4.7,0.6771914467925472,True
2659,Texas,8989.0,21,19,6.2,22.0,3,0.0,4.7,4.7,0.75984854587932,True
2660,Texas,6143.0,15,19,7.6,15.0,2,1.0,3.9,4.2,0.6128595731518713,True
2661,Texas,7711.0,18,18,7.0,22.0,4,0.0,4.6,4.4,0.7488522537562604,False
2663,Texas,11747.0,21,20,6.8,23.0,3,0.0,4.6,4.8,0.8314555070131064,False
2664,Texas,7418.0,21,18,4.9,28.0,2,0.0,4.8,4.8,0.9032730825598436,False
2665,Texas,10670.0,21,20,6.4,26.0,3,0.0,4.6,4.8,0.8417721518987342,True
2666,Texas,9471.0,21,21,6.8,15.0,4,1.0,4.2,4.8,0.8633254930341958,True
2667,Texas,6391.0,16,16,7.3,23.0,3,97.0,4.1,4.0,0.4270004351488099,False
2668,Texas,9714.0,21,19,7.3,19.0,4,2.0,4.5,4.7,0.7225176708179064,True
2670,Texas,7835.0,23,19,6.2,26.0,3,0.0,5.0,4.8,0.8310749774164409,False
2671,Texas,4886.0,15,22,7.9,18.0,2,12.0,3.7,4.3,0.4360031822379911,False
2672,Texas,8361.0,19,19,8.0,24.0,2,0.0,4.4,4.6,0.8639534883720931,False
2673,Texas,10723.0,22,19,6.4,22.0,3,2.0,4.6,5.0,0.7962269347287249,True
2674,Texas,5643.0,15,15,5.3,32.0,6,18.0,5.1,4.3,0.409839553792941,True
2675,Texas,9112.0,20,19,7.4,23.0,3,4.0,4.4,4.6,0.7987408746902418,True
2676,Texas,9112.0,19,19,6.5,22.0,3,0.0,4.5,4.6,0.8074119827053737,False
2677,Texas,8135.0,18,22,7.3,17.0,3,0.0,4.0,4.4,0.8142343505116623,True
2678,Texas,9011.0,21,19,7.0,23.0,3,1.0,4.6,4.8,0.797979797979798,False
2679,Texas,9750.0,24,17,4.8,21.0,3,2.0,5.1,4.9,0.7481191056479813,False
2680,Texas,10534.0,19,19,6.4,19.0,3,1.0,4.4,4.4,0.7865234375,True
2682,Texas,8805.0,21,20,7.1,20.0,3,1.0,4.5,4.6,0.7560273759527143,True
2683,Texas,9733.0,20,20,6.8,20.0,4,0.0,4.4,4.6,0.8757268270436667,False
2685,Texas,10295.0,22,20,6.3,23.0,3,0.0,4.6,4.8,0.9037546271813856,False
2686,Texas,9014.0,18,20,7.5,19.0,3,0.0,4.1,4.4,0.8250788643533123,True
2687,Texas,10795.0,23,19,6.5,17.0,6,3.0,4.8,5.0,0.8035622757560226,True
2689,Texas,9409.0,20,18,6.5,20.0,5,3.0,4.3,4.4,0.5021163406833511,True
2690,Texas,8038.0,17,16,5.6,19.0,4,0.0,4.9,4.3,0.4091355599214145,False
2691,Texas,9953.0,17,17,6.8,20.0,4,2.0,4.7,4.4,0.5452483722291316,True
2692,Texas,7766.0,19,21,7.6,19.0,3,1.0,4.3,4.5,0.7586695368377196,True
2693,Texas,8177.0,21,20,6.7,19.0,4,0.0,4.6,4.5,0.8396380358997182,False
2694,Texas,7675.0,19,19,7.0,19.0,2,0.0,4.5,4.3,0.7559535149552296,False
2695,Texas,7757.0,18,20,7.7,18.0,3,3.0,4.2,4.5,0.6635275029539883,True
2696,Texas,5140.0,13,22,8.4,15.0,2,1.0,3.4,3.8,0.7596262954837734,True
2699,Texas,8396.0,17,20,6.7,22.0,3,2.0,4.1,4.3,0.7525319877455398,False
2700,Texas,12420.0,19,19,6.6,21.0,3,0.0,4.5,4.7,0.8669284467713787,False
2703,Texas,10134.0,16,17,6.0,19.0,4,5.0,4.5,4.2,0.5029239766081871,True
2704,Texas,10759.0,19,19,5.9,25.0,3,0.0,4.5,4.5,0.8104395604395604,False
2705,Texas,10617.0,22,19,6.2,21.0,3,1.0,4.7,4.9,0.7825193762256046,True
2706,Texas,9181.0,20,17,7.3,25.0,3,0.0,5.0,4.8,0.7987749546279492,False
2707,Texas,7182.0,18,20,7.1,19.0,3,1.0,4.2,4.5,0.7775747668045004,True
2708,Texas,8264.0,16,18,5.0,16.0,2,0.0,4.5,4.1,0.5548628428927681,False
2709,Texas,6277.0,19,20,7.6,17.0,3,0.0,4.1,4.5,0.8633911934882809,True
2710,Texas,8060.0,19,19,7.8,21.0,2,0.0,4.3,4.9,0.7735592381894633,True
2711,Texas,8242.0,22,19,7.0,26.0,4,2.0,4.6,4.8,0.8673045884251787,True
2712,Texas,10282.0,22,18,6.8,22.0,5,8.0,4.7,4.9,0.7943683098111407,True
2713,Texas,10407.0,22,19,6.6,22.0,3,3.0,4.8,4.8,0.7464540956569544,True
2715,Texas,7044.0,20,19,7.5,21.0,3,0.0,4.5,4.5,0.8308270676691729,False
2716,Texas,8551.0,19,20,6.3,21.0,3,2.0,4.1,4.5,0.796129541864139,False
2718,Texas,8522.0,17,18,7.1,16.0,2,7.0,4.2,4.4,0.6529796060312493,False
2719,Texas,8163.0,20,18,6.2,20.0,3,0.0,4.8,4.7,0.8081116441343218,False
2720,Texas,9599.0,19,19,6.1,20.0,5,1.0,4.5,4.6,0.8451688009313155,False
2721,Texas,7731.0,19,19,5.9,18.0,3,8.0,4.5,4.8,0.6090047150995694,True
2723,Texas,9138.0,20,20,6.4,21.0,4,1.0,4.4,4.5,0.7870492731734944,False
2724,Texas,11771.0,24,18,6.7,19.0,4,1.0,4.8,5.0,0.7134046052631579,True
2725,Texas,12171.0,18,19,8.2,19.0,2,0.0,4.2,4.4,0.8597222222222223,False
2727,Texas,9337.0,19,18,5.7,21.0,5,5.0,4.6,4.6,0.7172519306425761,True
2728,Texas,6806.0,18,15,5.3,28.0,7,0.0,5.2,4.6,0.4483904600547373,False
2729,Texas,7390.0,16,20,7.7,18.0,3,0.0,3.9,4.1,0.690779014308426,True
2731,Texas,7223.0,15,20,8.1,16.0,2,2.0,3.7,3.9,0.7751801005844774,True
2732,Texas,9454.0,21,18,6.7,19.0,5,2.0,4.7,4.7,0.7549167927382754,True
2733,Texas,8112.0,20,20,6.5,27.0,3,0.0,4.5,4.8,0.8850299401197604,False
2734,Texas,9339.0,19,20,7.8,21.0,3,0.0,4.4,4.4,0.8414113997673517,False
2735,Texas,10430.0,21,19,7.0,23.0,2,2.0,4.4,4.7,0.8778275932341553,True
2736,Texas,6071.0,16,20,7.8,18.0,3,7.0,3.5,3.8,0.7124011331695224,False
2737,Texas,8196.0,19,18,7.1,25.0,2,0.0,4.6,4.5,0.7913943355119826,False
2738,Texas,10366.0,21,19,7.1,18.0,5,0.0,4.4,4.7,0.6930374082691964,True
2740,Texas,8458.0,21,19,5.9,21.0,3,2.0,4.7,4.6,0.6493292979112955,True
2741,Texas,9577.0,21,19,6.6,22.0,3,2.0,4.6,4.9,0.7217195753360179,True
2742,Texas,9981.0,24,18,5.8,20.0,6,0.0,4.9,5.1,0.8011158516573679,True
2743,Texas,10280.0,20,19,7.0,18.0,2,0.0,4.5,4.6,0.7712845407020165,False
2744,Texas,7952.0,16,20,7.0,20.0,4,6.0,4.2,4.2,0.5075404118949998,True
2745,Texas,5972.0,18,19,8.3,27.0,2,0.0,4.4,4.5,0.8910012674271229,False
2747,Texas,10299.0,21,21,6.7,16.0,5,2.0,4.3,4.9,0.8108573651164083,True
2748,Texas,8997.0,21,19,6.3,23.0,3,5.0,4.6,4.9,0.8152983580296356,True
2749,Texas,9412.0,21,19,6.9,19.0,4,1.0,4.6,4.8,0.8144266876255349,True
2750,Texas,6296.0,17,20,7.9,18.0,2,5.0,3.7,4.2,0.8150089323245061,False
2751,Texas,9263.0,18,18,6.6,28.0,2,0.0,4.7,4.5,0.8056603773584906,True
2752,Texas,6765.0,18,18,8.0,24.0,3,2.0,4.5,4.2,0.6887317909168809,True
2753,Texas,9712.0,22,19,6.2,22.0,4,0.0,4.8,4.8,0.7680823787270998,True
2754,Texas,10643.0,20,17,6.8,24.0,2,3.0,4.7,4.6,0.6848533957564299,False
2755,Texas,5288.0,22,14,2.7,32.0,6,0.0,5.9,5.1,0.3252142534957149,False
2757,Texas,6780.0,15,20,8.1,13.0,2,3.0,3.6,4.1,0.7854160868355134,False
2760,Texas,11898.0,23,18,5.5,19.0,4,0.0,4.8,5.1,0.7779882879779538,True
2761,Texas,7827.0,18,19,8.0,22.0,1,0.0,4.4,4.2,0.6113371304583672,False
2762,Texas,7902.0,18,18,6.7,17.0,3,0.0,4.5,4.5,0.6565656565656566,False
2764,Texas,9945.0,20,19,7.0,21.0,3,0.0,4.4,4.7,0.6971231016174836,True
2765,Texas,4923.0,14,21,8.5,14.0,3,5.0,3.4,3.8,0.6814867046445603,False
2766,Texas,8790.0,19,19,7.0,20.0,2,1.0,4.5,4.6,0.8634611022907689,False
2767,Texas,8248.0,21,19,7.1,22.0,3,0.0,4.5,4.7,0.7737738674653688,True
2768,Texas,10887.0,24,19,6.1,19.0,6,0.0,5.0,5.2,0.8718789866958265,False
2769,Texas,10841.0,23,18,6.3,20.0,4,0.0,5.0,5.2,0.7513743128435783,True
2770,Texas,9807.0,23,19,7.1,23.0,4,0.0,4.9,5.1,0.8040037980693148,True
2771,Texas,8897.0,17,18,7.0,18.0,5,3.0,4.4,4.4,0.6379789864029666,True
2772,Texas,6697.0,21,19,6.7,28.0,2,0.0,4.7,4.7,0.8870099923136049,False
2774,Texas,7195.0,20,19,7.2,19.0,3,2.0,4.6,4.6,0.8490373147043789,False
2776,Texas,10117.0,23,17,6.5,25.0,3,5.0,5.1,5.1,0.7908568028560096,False
2778,Texas,7667.0,19,18,7.1,22.0,3,3.0,4.2,4.4,0.6902822882837871,True
2779,Texas,8061.0,20,19,7.3,18.0,3,0.0,4.4,4.7,0.8297958358601173,False
2780,Texas,7173.0,20,14,3.7,30.0,9,7.0,5.9,4.9,0.4705848787446505,False
2781,Texas,9269.0,22,19,6.2,24.0,3,0.0,4.8,4.8,0.8907894736842106,True
2785,Texas,9978.0,22,17,6.8,23.0,3,0.0,5.1,4.9,0.7834394904458599,False
2786,Texas,6323.0,15,18,7.4,19.0,3,43.0,4.3,4.4,0.490885914289856,False
2787,Texas,9300.0,18,19,6.6,17.0,2,2.0,4.1,4.3,0.717575119756133,False
2789,Texas,10203.0,21,18,6.2,25.0,3,2.0,5.0,4.8,0.778516057585825,True
2791,Texas,7609.0,20,17,7.0,22.0,4,0.0,4.8,4.8,0.7182844672170036,True
2792,Texas,7594.0,17,20,6.6,17.0,3,6.0,4.1,4.3,0.7147312541473125,False
2793,Texas,4665.0,13,22,7.6,15.0,2,29.0,3.5,4.1,0.2643356505867954,False
2794,Texas,11302.0,22,19,6.9,21.0,4,1.0,4.8,5.1,0.8041222254251946,False
2795,Texas,10738.0,22,21,5.4,18.0,5,2.0,4.5,4.9,0.84824016563147,True
